Entity,Code,Date,Case fatality rate of COVID-19 (%) (Only observations with ≥100 cases) (%)
Taiwan,TWN,"Apr 4, 2020",1.408
Taiwan,TWN,"Apr 5, 2020",1.377
Taiwan,TWN,"Apr 6, 2020",1.377
Taiwan,TWN,"Apr 7, 2020",1.34
Taiwan,TWN,"Apr 8, 2020",1.33
Taiwan,TWN,"Apr 9, 2020",1.319
Taiwan,TWN,"Apr 10, 2020",1.316
Taiwan,TWN,"Apr 11, 2020",1.316
Taiwan,TWN,"Apr 12, 2020",1.558
Taiwan,TWN,"Apr 13, 2020",1.546
Taiwan,TWN,"Apr 14, 2020",1.527
Taiwan,TWN,"Apr 15, 2020",1.519
Taiwan,TWN,"Apr 16, 2020",1.519
Taiwan,TWN,"Apr 17, 2020",1.519
Taiwan,TWN,"Apr 18, 2020",1.519
Taiwan,TWN,"Apr 19, 2020",1.508
Taiwan,TWN,"Apr 20, 2020",1.429
Taiwan,TWN,"Apr 21, 2020",1.422
Taiwan,TWN,"Apr 22, 2020",1.412
Taiwan,TWN,"Apr 23, 2020",1.408
Taiwan,TWN,"Apr 24, 2020",1.405
Taiwan,TWN,"Apr 25, 2020",1.402
Taiwan,TWN,"Apr 26, 2020",1.399
Taiwan,TWN,"Apr 27, 2020",1.399
Taiwan,TWN,"Apr 28, 2020",1.399
Taiwan,TWN,"Apr 29, 2020",1.399
Taiwan,TWN,"Apr 30, 2020",1.399
Taiwan,TWN,"May 1, 2020",1.399
Taiwan,TWN,"May 2, 2020",1.399
Taiwan,TWN,"May 3, 2020",1.389
Taiwan,TWN,"May 4, 2020",1.376
Taiwan,TWN,"May 5, 2020",1.37
Taiwan,TWN,"May 6, 2020",1.37
Taiwan,TWN,"May 7, 2020",1.367
Taiwan,TWN,"May 8, 2020",1.364
Taiwan,TWN,"May 9, 2020",1.364
Taiwan,TWN,"May 10, 2020",1.364
Taiwan,TWN,"May 11, 2020",1.364
Taiwan,TWN,"May 12, 2020",1.591
Taiwan,TWN,"May 13, 2020",1.591
Taiwan,TWN,"May 14, 2020",1.591
Taiwan,TWN,"May 15, 2020",1.591
Taiwan,TWN,"May 16, 2020",1.591
Taiwan,TWN,"May 17, 2020",1.591
Tajikistan,TJK,"May 5, 2020",1.304
Tajikistan,TJK,"May 6, 2020",1.706
Tajikistan,TJK,"May 7, 2020",2.111
Tajikistan,TJK,"May 8, 2020",2.603
Tajikistan,TJK,"May 9, 2020",2.299
Tajikistan,TJK,"May 10, 2020",3.268
Tajikistan,TJK,"May 11, 2020",3.268
Tajikistan,TJK,"May 12, 2020",3.177
Tajikistan,TJK,"May 13, 2020",3.155
Tajikistan,TJK,"May 14, 2020",2.871
Tajikistan,TJK,"May 15, 2020",3.197
Tajikistan,TJK,"May 16, 2020",2.952
Tajikistan,TJK,"May 17, 2020",2.723
Tanzania,TZA,"Apr 18, 2020",3.401
Tanzania,TZA,"Apr 19, 2020",3.378
Tanzania,TZA,"Apr 20, 2020",2.941
Tanzania,TZA,"Apr 21, 2020",2.941
Tanzania,TZA,"Apr 22, 2020",3.15
Tanzania,TZA,"Apr 23, 2020",3.509
Tanzania,TZA,"Apr 24, 2020",3.509
Tanzania,TZA,"Apr 25, 2020",3.333
Tanzania,TZA,"Apr 26, 2020",3.333
Tanzania,TZA,"Apr 27, 2020",3.333
Tanzania,TZA,"Apr 28, 2020",3.333
Tanzania,TZA,"Apr 29, 2020",3.268
Tanzania,TZA,"Apr 30, 2020",3.333
Tanzania,TZA,"May 1, 2020",3.333
Tanzania,TZA,"May 2, 2020",3.333
Tanzania,TZA,"May 3, 2020",3.333
Tanzania,TZA,"May 4, 2020",3.333
Tanzania,TZA,"May 5, 2020",3.75
Tanzania,TZA,"May 6, 2020",3.75
Tanzania,TZA,"May 7, 2020",3.75
Tanzania,TZA,"May 8, 2020",4.126
Tanzania,TZA,"May 9, 2020",4.126
Tanzania,TZA,"May 10, 2020",4.126
Tanzania,TZA,"May 11, 2020",4.126
Tanzania,TZA,"May 12, 2020",4.126
Tanzania,TZA,"May 13, 2020",4.126
Tanzania,TZA,"May 14, 2020",4.126
Tanzania,TZA,"May 15, 2020",4.126
Tanzania,TZA,"May 16, 2020",4.126
Tanzania,TZA,"May 17, 2020",4.126
Thailand,THA,"Mar 16, 2020",0.877
Thailand,THA,"Mar 17, 2020",0.565
Thailand,THA,"Mar 18, 2020",0.565
Thailand,THA,"Mar 19, 2020",0.565
Thailand,THA,"Mar 20, 2020",0.472
Thailand,THA,"Mar 21, 2020",0.273
Thailand,THA,"Mar 22, 2020",0.167
Thailand,THA,"Mar 23, 2020",0.139
Thailand,THA,"Mar 24, 2020",0.484
Thailand,THA,"Mar 25, 2020",0.428
Thailand,THA,"Mar 26, 2020",0.383
Thailand,THA,"Mar 27, 2020",0.44
Thailand,THA,"Mar 28, 2020",0.44
Thailand,THA,"Mar 29, 2020",0.482
Thailand,THA,"Mar 30, 2020",0.504
Thailand,THA,"Mar 31, 2020",0.606
Thailand,THA,"Apr 1, 2020",0.606
Thailand,THA,"Apr 2, 2020",0.678
Thailand,THA,"Apr 3, 2020",0.8
Thailand,THA,"Apr 4, 2020",0.961
Thailand,THA,"Apr 5, 2020",1.06
Thailand,THA,"Apr 6, 2020",1.171
Thailand,THA,"Apr 7, 2020",1.151
Thailand,THA,"Apr 8, 2020",1.266
Thailand,THA,"Apr 9, 2020",1.321
Thailand,THA,"Apr 10, 2020",1.334
Thailand,THA,"Apr 11, 2020",1.39
Thailand,THA,"Apr 12, 2020",1.49
Thailand,THA,"Apr 13, 2020",1.551
Thailand,THA,"Apr 14, 2020",1.569
Thailand,THA,"Apr 15, 2020",1.627
Thailand,THA,"Apr 16, 2020",1.722
Thailand,THA,"Apr 17, 2020",1.741
Thailand,THA,"Apr 18, 2020",1.741
Thailand,THA,"Apr 19, 2020",1.72
Thailand,THA,"Apr 20, 2020",1.7
Thailand,THA,"Apr 21, 2020",1.683
Thailand,THA,"Apr 22, 2020",1.708
Thailand,THA,"Apr 23, 2020",1.761
Thailand,THA,"Apr 24, 2020",1.761
Thailand,THA,"Apr 25, 2020",1.752
Thailand,THA,"Apr 26, 2020",1.745
Thailand,THA,"Apr 27, 2020",1.745
Thailand,THA,"Apr 28, 2020",1.838
Thailand,THA,"Apr 29, 2020",1.838
Thailand,THA,"Apr 30, 2020",1.828
Thailand,THA,"May 1, 2020",1.824
Thailand,THA,"May 2, 2020",1.824
Thailand,THA,"May 3, 2020",1.821
Thailand,THA,"May 4, 2020",1.819
Thailand,THA,"May 5, 2020",1.808
Thailand,THA,"May 6, 2020",1.807
Thailand,THA,"May 7, 2020",1.84
Thailand,THA,"May 8, 2020",1.838
Thailand,THA,"May 9, 2020",1.833
Thailand,THA,"May 10, 2020",1.864
Thailand,THA,"May 11, 2020",1.857
Thailand,THA,"May 12, 2020",1.857
Thailand,THA,"May 13, 2020",1.856
Thailand,THA,"May 14, 2020",1.856
Thailand,THA,"May 15, 2020",1.856
Thailand,THA,"May 16, 2020",1.851
Thailand,THA,"May 17, 2020",1.849
Togo,TGO,"Apr 30, 2020",6.422
Togo,TGO,"May 1, 2020",7.759
Togo,TGO,"May 2, 2020",7.317
Togo,TGO,"May 3, 2020",7.317
Togo,TGO,"May 4, 2020",7.258
Togo,TGO,"May 5, 2020",7.143
Togo,TGO,"May 6, 2020",7.031
Togo,TGO,"May 7, 2020",7.031
Togo,TGO,"May 8, 2020",6.667
Togo,TGO,"May 9, 2020",6.897
Togo,TGO,"May 10, 2020",6.536
Togo,TGO,"May 11, 2020",6.322
Togo,TGO,"May 12, 2020",6.077
Togo,TGO,"May 13, 2020",5.528
Togo,TGO,"May 14, 2020",5.023
Togo,TGO,"May 15, 2020",4.622
Togo,TGO,"May 16, 2020",4.183
Togo,TGO,"May 17, 2020",3.691
Trinidad and Tobago,TTO,"Apr 4, 2020",6
Trinidad and Tobago,TTO,"Apr 5, 2020",5.825
Trinidad and Tobago,TTO,"Apr 6, 2020",6.731
Trinidad and Tobago,TTO,"Apr 7, 2020",7.619
Trinidad and Tobago,TTO,"Apr 8, 2020",7.477
Trinidad and Tobago,TTO,"Apr 9, 2020",7.477
Trinidad and Tobago,TTO,"Apr 10, 2020",7.339
Trinidad and Tobago,TTO,"Apr 11, 2020",7.339
Trinidad and Tobago,TTO,"Apr 12, 2020",7.143
Trinidad and Tobago,TTO,"Apr 13, 2020",7.08
Trinidad and Tobago,TTO,"Apr 14, 2020",7.08
Trinidad and Tobago,TTO,"Apr 15, 2020",7.08
Trinidad and Tobago,TTO,"Apr 16, 2020",7.018
Trinidad and Tobago,TTO,"Apr 17, 2020",7.018
Trinidad and Tobago,TTO,"Apr 18, 2020",7.018
Trinidad and Tobago,TTO,"Apr 19, 2020",7.018
Trinidad and Tobago,TTO,"Apr 20, 2020",7.018
Trinidad and Tobago,TTO,"Apr 21, 2020",7.018
Trinidad and Tobago,TTO,"Apr 22, 2020",6.957
Trinidad and Tobago,TTO,"Apr 23, 2020",6.957
Trinidad and Tobago,TTO,"Apr 24, 2020",6.957
Trinidad and Tobago,TTO,"Apr 25, 2020",6.957
Trinidad and Tobago,TTO,"Apr 26, 2020",6.957
Trinidad and Tobago,TTO,"Apr 27, 2020",6.897
Trinidad and Tobago,TTO,"Apr 28, 2020",6.897
Trinidad and Tobago,TTO,"Apr 29, 2020",6.897
Trinidad and Tobago,TTO,"Apr 30, 2020",6.897
Trinidad and Tobago,TTO,"May 1, 2020",6.897
Trinidad and Tobago,TTO,"May 2, 2020",6.897
Trinidad and Tobago,TTO,"May 3, 2020",6.897
Trinidad and Tobago,TTO,"May 4, 2020",6.897
Trinidad and Tobago,TTO,"May 5, 2020",6.897
Trinidad and Tobago,TTO,"May 6, 2020",6.897
Trinidad and Tobago,TTO,"May 7, 2020",6.897
Trinidad and Tobago,TTO,"May 8, 2020",6.897
Trinidad and Tobago,TTO,"May 9, 2020",6.897
Trinidad and Tobago,TTO,"May 10, 2020",6.897
Trinidad and Tobago,TTO,"May 11, 2020",6.897
Trinidad and Tobago,TTO,"May 12, 2020",6.897
Trinidad and Tobago,TTO,"May 13, 2020",6.897
Trinidad and Tobago,TTO,"May 14, 2020",6.897
Trinidad and Tobago,TTO,"May 15, 2020",6.897
Trinidad and Tobago,TTO,"May 16, 2020",6.897
Trinidad and Tobago,TTO,"May 17, 2020",6.897
Tunisia,TUN,"Mar 25, 2020",2.632
Tunisia,TUN,"Mar 26, 2020",2.89
Tunisia,TUN,"Mar 27, 2020",2.89
Tunisia,TUN,"Mar 28, 2020",2.643
Tunisia,TUN,"Mar 29, 2020",2.643
Tunisia,TUN,"Mar 30, 2020",2.878
Tunisia,TUN,"Mar 31, 2020",2.564
Tunisia,TUN,"Apr 1, 2020",2.486
Tunisia,TUN,"Apr 2, 2020",2.538
Tunisia,TUN,"Apr 3, 2020",2.857
Tunisia,TUN,"Apr 4, 2020",2.857
Tunisia,TUN,"Apr 5, 2020",3.636
Tunisia,TUN,"Apr 6, 2020",3.436
Tunisia,TUN,"Apr 7, 2020",3.833
Tunisia,TUN,"Apr 8, 2020",3.691
Tunisia,TUN,"Apr 9, 2020",3.692
Tunisia,TUN,"Apr 10, 2020",3.888
Tunisia,TUN,"Apr 11, 2020",3.726
Tunisia,TUN,"Apr 12, 2020",4.088
Tunisia,TUN,"Apr 13, 2020",4.385
Tunisia,TUN,"Apr 14, 2020",4.683
Tunisia,TUN,"Apr 15, 2020",4.552
Tunisia,TUN,"Apr 16, 2020",4.487
Tunisia,TUN,"Apr 17, 2020",4.501
Tunisia,TUN,"Apr 18, 2020",4.282
Tunisia,TUN,"Apr 19, 2020",4.273
Tunisia,TUN,"Apr 20, 2020",4.323
Tunisia,TUN,"Apr 21, 2020",4.299
Tunisia,TUN,"Apr 22, 2020",4.218
Tunisia,TUN,"Apr 23, 2020",4.218
Tunisia,TUN,"Apr 24, 2020",4.139
Tunisia,TUN,"Apr 25, 2020",4.121
Tunisia,TUN,"Apr 26, 2020",4.047
Tunisia,TUN,"Apr 27, 2020",4.004
Tunisia,TUN,"Apr 28, 2020",4.033
Tunisia,TUN,"Apr 29, 2020",4.103
Tunisia,TUN,"Apr 30, 2020",4.082
Tunisia,TUN,"May 1, 2020",4.024
Tunisia,TUN,"May 2, 2020",4.108
Tunisia,TUN,"May 3, 2020",4.163
Tunisia,TUN,"May 4, 2020",4.146
Tunisia,TUN,"May 5, 2020",4.224
Tunisia,TUN,"May 6, 2020",4.207
Tunisia,TUN,"May 7, 2020",4.195
Tunisia,TUN,"May 8, 2020",4.288
Tunisia,TUN,"May 9, 2020",4.369
Tunisia,TUN,"May 10, 2020",4.36
Tunisia,TUN,"May 11, 2020",4.36
Tunisia,TUN,"May 12, 2020",4.36
Tunisia,TUN,"May 13, 2020",4.36
Tunisia,TUN,"May 14, 2020",4.36
Tunisia,TUN,"May 15, 2020",4.36
Tunisia,TUN,"May 16, 2020",4.348
Tunisia,TUN,"May 17, 2020",4.348
Turkey,TUR,"Mar 19, 2020",0.524
Turkey,TUR,"Mar 20, 2020",1.114
Turkey,TUR,"Mar 21, 2020",1.343
Turkey,TUR,"Mar 22, 2020",2.218
Turkey,TUR,"Mar 23, 2020",2.427
Turkey,TUR,"Mar 24, 2020",2.42
Turkey,TUR,"Mar 25, 2020",2.35
Turkey,TUR,"Mar 26, 2020",2.425
Turkey,TUR,"Mar 27, 2020",2.067
Turkey,TUR,"Mar 28, 2020",1.615
Turkey,TUR,"Mar 29, 2020",1.459
Turkey,TUR,"Mar 30, 2020",1.421
Turkey,TUR,"Mar 31, 2020",1.552
Turkey,TUR,"Apr 1, 2020",1.582
Turkey,TUR,"Apr 2, 2020",1.767
Turkey,TUR,"Apr 3, 2020",1.963
Turkey,TUR,"Apr 4, 2020",2.031
Turkey,TUR,"Apr 5, 2020",2.093
Turkey,TUR,"Apr 6, 2020",2.121
Turkey,TUR,"Apr 7, 2020",2.148
Turkey,TUR,"Apr 8, 2020",2.126
Turkey,TUR,"Apr 9, 2020",2.124
Turkey,TUR,"Apr 10, 2020",2.147
Turkey,TUR,"Apr 11, 2020",2.139
Turkey,TUR,"Apr 12, 2020",2.111
Turkey,TUR,"Apr 13, 2020",2.103
Turkey,TUR,"Apr 14, 2020",2.123
Turkey,TUR,"Apr 15, 2020",2.155
Turkey,TUR,"Apr 16, 2020",2.188
Turkey,TUR,"Apr 17, 2020",2.214
Turkey,TUR,"Apr 18, 2020",2.252
Turkey,TUR,"Apr 19, 2020",2.296
Turkey,TUR,"Apr 20, 2020",2.337
Turkey,TUR,"Apr 21, 2020",2.352
Turkey,TUR,"Apr 22, 2020",2.363
Turkey,TUR,"Apr 23, 2020",2.408
Turkey,TUR,"Apr 24, 2020",2.447
Turkey,TUR,"Apr 25, 2020",2.478
Turkey,TUR,"Apr 26, 2020",2.511
Turkey,TUR,"Apr 27, 2020",2.547
Turkey,TUR,"Apr 28, 2020",2.583
Turkey,TUR,"Apr 29, 2020",2.61
Turkey,TUR,"Apr 30, 2020",2.62
Turkey,TUR,"May 1, 2020",2.641
Turkey,TUR,"May 2, 2020",2.662
Turkey,TUR,"May 3, 2020",2.682
Turkey,TUR,"May 4, 2020",2.695
Turkey,TUR,"May 5, 2020",2.711
Turkey,TUR,"May 6, 2020",2.718
Turkey,TUR,"May 7, 2020",2.72
Turkey,TUR,"May 8, 2020",2.723
Turkey,TUR,"May 9, 2020",2.721
Turkey,TUR,"May 10, 2020",2.727
Turkey,TUR,"May 11, 2020",2.73
Turkey,TUR,"May 12, 2020",2.748
Turkey,TUR,"May 13, 2020",2.752
Turkey,TUR,"May 14, 2020",2.761
Turkey,TUR,"May 15, 2020",2.768
Turkey,TUR,"May 16, 2020",2.769
Turkey,TUR,"May 17, 2020",2.766
Uganda,UGA,"May 8, 2020",0
Uganda,UGA,"May 9, 2020",0
Uganda,UGA,"May 10, 2020",0
Uganda,UGA,"May 11, 2020",0
Uganda,UGA,"May 12, 2020",0
Uganda,UGA,"May 13, 2020",0
Uganda,UGA,"May 14, 2020",0
Uganda,UGA,"May 15, 2020",0
Uganda,UGA,"May 16, 2020",0
Uganda,UGA,"May 17, 2020",0
Ukraine,UKR,"Mar 26, 2020",3.54
Ukraine,UKR,"Mar 27, 2020",3.205
Ukraine,UKR,"Mar 28, 2020",2.294
Ukraine,UKR,"Mar 29, 2020",2.572
Ukraine,UKR,"Mar 30, 2020",2.153
Ukraine,UKR,"Mar 31, 2020",2.292
Ukraine,UKR,"Apr 1, 2020",2.368
Ukraine,UKR,"Apr 2, 2020",2.519
Ukraine,UKR,"Apr 3, 2020",2.488
Ukraine,UKR,"Apr 4, 2020",2.33
Ukraine,UKR,"Apr 5, 2020",2.555
Ukraine,UKR,"Apr 6, 2020",2.558
Ukraine,UKR,"Apr 7, 2020",2.881
Ukraine,UKR,"Apr 8, 2020",3.078
Ukraine,UKR,"Apr 9, 2020",3.118
Ukraine,UKR,"Apr 10, 2020",3.013
Ukraine,UKR,"Apr 11, 2020",3.132
Ukraine,UKR,"Apr 12, 2020",2.907
Ukraine,UKR,"Apr 13, 2020",2.989
Ukraine,UKR,"Apr 14, 2020",2.998
Ukraine,UKR,"Apr 15, 2020",2.906
Ukraine,UKR,"Apr 16, 2020",2.788
Ukraine,UKR,"Apr 17, 2020",2.801
Ukraine,UKR,"Apr 18, 2020",2.605
Ukraine,UKR,"Apr 19, 2020",2.588
Ukraine,UKR,"Apr 20, 2020",2.644
Ukraine,UKR,"Apr 21, 2020",2.629
Ukraine,UKR,"Apr 22, 2020",2.64
Ukraine,UKR,"Apr 23, 2020",2.608
Ukraine,UKR,"Apr 24, 2020",2.524
Ukraine,UKR,"Apr 25, 2020",2.474
Ukraine,UKR,"Apr 26, 2020",2.425
Ukraine,UKR,"Apr 27, 2020",2.442
Ukraine,UKR,"Apr 28, 2020",2.442
Ukraine,UKR,"Apr 29, 2020",2.54
Ukraine,UKR,"Apr 30, 2020",2.534
Ukraine,UKR,"May 1, 2020",2.402
Ukraine,UKR,"May 2, 2020",2.569
Ukraine,UKR,"May 3, 2020",2.445
Ukraine,UKR,"May 4, 2020",2.418
Ukraine,UKR,"May 5, 2020",2.457
Ukraine,UKR,"May 6, 2020",2.489
Ukraine,UKR,"May 7, 2020",2.48
Ukraine,UKR,"May 8, 2020",2.483
Ukraine,UKR,"May 9, 2020",2.543
Ukraine,UKR,"May 10, 2020",2.556
Ukraine,UKR,"May 11, 2020",2.567
Ukraine,UKR,"May 12, 2020",2.607
Ukraine,UKR,"May 13, 2020",2.652
Ukraine,UKR,"May 14, 2020",2.673
Ukraine,UKR,"May 15, 2020",2.707
Ukraine,UKR,"May 16, 2020",2.787
Ukraine,UKR,"May 17, 2020",2.783
United Arab Emirates,ARE,"Mar 18, 2020",0
United Arab Emirates,ARE,"Mar 19, 2020",0
United Arab Emirates,ARE,"Mar 20, 2020",0
United Arab Emirates,ARE,"Mar 21, 2020",0
United Arab Emirates,ARE,"Mar 22, 2020",1.307
United Arab Emirates,ARE,"Mar 23, 2020",1.307
United Arab Emirates,ARE,"Mar 24, 2020",1.01
United Arab Emirates,ARE,"Mar 25, 2020",0.806
United Arab Emirates,ARE,"Mar 26, 2020",0.601
United Arab Emirates,ARE,"Mar 27, 2020",0.601
United Arab Emirates,ARE,"Mar 28, 2020",0.494
United Arab Emirates,ARE,"Mar 29, 2020",0.427
United Arab Emirates,ARE,"Mar 30, 2020",0.427
United Arab Emirates,ARE,"Mar 31, 2020",0.818
United Arab Emirates,ARE,"Apr 1, 2020",0.904
United Arab Emirates,ARE,"Apr 2, 2020",0.904
United Arab Emirates,ARE,"Apr 3, 2020",0.781
United Arab Emirates,ARE,"Apr 4, 2020",0.781
United Arab Emirates,ARE,"Apr 5, 2020",0.664
United Arab Emirates,ARE,"Apr 6, 2020",0.556
United Arab Emirates,ARE,"Apr 7, 2020",0.53
United Arab Emirates,ARE,"Apr 8, 2020",0.509
United Arab Emirates,ARE,"Apr 9, 2020",0.451
United Arab Emirates,ARE,"Apr 10, 2020",0.468
United Arab Emirates,ARE,"Apr 11, 2020",0.476
United Arab Emirates,ARE,"Apr 12, 2020",0.535
United Arab Emirates,ARE,"Apr 13, 2020",0.534
United Arab Emirates,ARE,"Apr 14, 2020",0.553
United Arab Emirates,ARE,"Apr 15, 2020",0.568
United Arab Emirates,ARE,"Apr 16, 2020",0.615
United Arab Emirates,ARE,"Apr 17, 2020",0.567
United Arab Emirates,ARE,"Apr 18, 2020",0.601
United Arab Emirates,ARE,"Apr 19, 2020",0.587
United Arab Emirates,ARE,"Apr 20, 2020",0.605
United Arab Emirates,ARE,"Apr 21, 2020",0.592
United Arab Emirates,ARE,"Apr 22, 2020",0.593
United Arab Emirates,ARE,"Apr 23, 2020",0.631
United Arab Emirates,ARE,"Apr 24, 2020",0.64
United Arab Emirates,ARE,"Apr 25, 2020",0.69
United Arab Emirates,ARE,"Apr 26, 2020",0.652
United Arab Emirates,ARE,"Apr 27, 2020",0.734
United Arab Emirates,ARE,"Apr 28, 2020",0.757
United Arab Emirates,ARE,"Apr 29, 2020",0.782
United Arab Emirates,ARE,"Apr 30, 2020",0.822
United Arab Emirates,ARE,"May 1, 2020",0.841
United Arab Emirates,ARE,"May 2, 2020",0.851
United Arab Emirates,ARE,"May 3, 2020",0.875
United Arab Emirates,ARE,"May 4, 2020",0.89
United Arab Emirates,ARE,"May 5, 2020",0.93
United Arab Emirates,ARE,"May 6, 2020",0.961
United Arab Emirates,ARE,"May 7, 2020",0.998
United Arab Emirates,ARE,"May 8, 2020",1.016
United Arab Emirates,ARE,"May 9, 2020",1.036
United Arab Emirates,ARE,"May 10, 2020",1.062
United Arab Emirates,ARE,"May 11, 2020",1.088
United Arab Emirates,ARE,"May 12, 2020",1.065
United Arab Emirates,ARE,"May 13, 2020",1.033
United Arab Emirates,ARE,"May 14, 2020",1.01
United Arab Emirates,ARE,"May 15, 2020",0.987
United Arab Emirates,ARE,"May 16, 2020",0.962
United Arab Emirates,ARE,"May 17, 2020",0.946
United Kingdom,GBR,"Mar 6, 2020",0
United Kingdom,GBR,"Mar 7, 2020",0.613
United Kingdom,GBR,"Mar 8, 2020",0.971
United Kingdom,GBR,"Mar 9, 2020",0.733
United Kingdom,GBR,"Mar 10, 2020",0.935
United Kingdom,GBR,"Mar 11, 2020",1.877
United Kingdom,GBR,"Mar 12, 2020",1.535
United Kingdom,GBR,"Mar 13, 2020",1.525
United Kingdom,GBR,"Mar 14, 2020",1.414
United Kingdom,GBR,"Mar 15, 2020",2.456
United Kingdom,GBR,"Mar 16, 2020",3.091
United Kingdom,GBR,"Mar 17, 2020",4.213
United Kingdom,GBR,"Mar 18, 2020",4.154
United Kingdom,GBR,"Mar 19, 2020",4.373
United Kingdom,GBR,"Mar 20, 2020",4.821
United Kingdom,GBR,"Mar 21, 2020",4.871
United Kingdom,GBR,"Mar 22, 2020",4.982
United Kingdom,GBR,"Mar 23, 2020",5.015
United Kingdom,GBR,"Mar 24, 2020",5.398
United Kingdom,GBR,"Mar 25, 2020",6.289
United Kingdom,GBR,"Mar 26, 2020",7.283
United Kingdom,GBR,"Mar 27, 2020",7.523
United Kingdom,GBR,"Mar 28, 2020",7.983
United Kingdom,GBR,"Mar 29, 2020",8.514
United Kingdom,GBR,"Mar 30, 2020",8.549
United Kingdom,GBR,"Mar 31, 2020",9.227
United Kingdom,GBR,"Apr 1, 2020",9.642
United Kingdom,GBR,"Apr 2, 2020",10.501
United Kingdom,GBR,"Apr 3, 2020",11.113
United Kingdom,GBR,"Apr 4, 2020",11.688
United Kingdom,GBR,"Apr 5, 2020",12.46
United Kingdom,GBR,"Apr 6, 2020",12.268
United Kingdom,GBR,"Apr 7, 2020",12.465
United Kingdom,GBR,"Apr 8, 2020",13.524
United Kingdom,GBR,"Apr 9, 2020",14.004
United Kingdom,GBR,"Apr 10, 2020",14.764
United Kingdom,GBR,"Apr 11, 2020",15.312
United Kingdom,GBR,"Apr 12, 2020",14.684
United Kingdom,GBR,"Apr 13, 2020",14.577
United Kingdom,GBR,"Apr 14, 2020",14.702
United Kingdom,GBR,"Apr 15, 2020",14.992
United Kingdom,GBR,"Apr 16, 2020",15.146
United Kingdom,GBR,"Apr 17, 2020",15.466
United Kingdom,GBR,"Apr 18, 2020",15.529
United Kingdom,GBR,"Apr 19, 2020",15.754
United Kingdom,GBR,"Apr 20, 2020",15.401
United Kingdom,GBR,"Apr 21, 2020",15.272
United Kingdom,GBR,"Apr 22, 2020",15.671
United Kingdom,GBR,"Apr 23, 2020",15.776
United Kingdom,GBR,"Apr 24, 2020",15.779
United Kingdom,GBR,"Apr 25, 2020",15.887
United Kingdom,GBR,"Apr 26, 2020",15.929
United Kingdom,GBR,"Apr 27, 2020",15.739
United Kingdom,GBR,"Apr 28, 2020",15.522
United Kingdom,GBR,"Apr 29, 2020",15.701
United Kingdom,GBR,"Apr 30, 2020",15.795
United Kingdom,GBR,"May 1, 2020",15.632
United Kingdom,GBR,"May 2, 2020",15.503
United Kingdom,GBR,"May 3, 2020",15.435
United Kingdom,GBR,"May 4, 2020",15.244
United Kingdom,GBR,"May 5, 2020",15.077
United Kingdom,GBR,"May 6, 2020",15.092
United Kingdom,GBR,"May 7, 2020",14.948
United Kingdom,GBR,"May 8, 2020",14.81
United Kingdom,GBR,"May 9, 2020",14.781
United Kingdom,GBR,"May 10, 2020",14.674
United Kingdom,GBR,"May 11, 2020",14.534
United Kingdom,GBR,"May 12, 2020",14.375
United Kingdom,GBR,"May 13, 2020",14.436
United Kingdom,GBR,"May 14, 2020",14.447
United Kingdom,GBR,"May 15, 2020",14.417
United Kingdom,GBR,"May 16, 2020",14.363
United Kingdom,GBR,"May 17, 2020",14.351
United States,USA,"Mar 3, 2020",5.825
United States,USA,"Mar 4, 2020",7.2
United States,USA,"Mar 5, 2020",6.918
United States,USA,"Mar 6, 2020",5.15
United States,USA,"Mar 7, 2020",4.142
United States,USA,"Mar 8, 2020",3.926
United States,USA,"Mar 9, 2020",3.791
United States,USA,"Mar 10, 2020",3.448
United States,USA,"Mar 11, 2020",2.732
United States,USA,"Mar 12, 2020",2.287
United States,USA,"Mar 13, 2020",2.405
United States,USA,"Mar 14, 2020",2.162
United States,USA,"Mar 15, 2020",1.932
United States,USA,"Mar 16, 2020",1.828
United States,USA,"Mar 17, 2020",1.824
United States,USA,"Mar 18, 2020",1.68
United States,USA,"Mar 19, 2020",1.593
United States,USA,"Mar 20, 2020",1.053
United States,USA,"Mar 21, 2020",1.325
United States,USA,"Mar 22, 2020",1.271
United States,USA,"Mar 23, 2020",1.338
United States,USA,"Mar 24, 2020",1.27
United States,USA,"Mar 25, 2020",1.45
United States,USA,"Mar 26, 2020",1.517
United States,USA,"Mar 27, 2020",1.507
United States,USA,"Mar 28, 2020",1.631
United States,USA,"Mar 29, 2020",1.758
United States,USA,"Mar 30, 2020",1.754
United States,USA,"Mar 31, 2020",1.926
United States,USA,"Apr 1, 2020",2.151
United States,USA,"Apr 2, 2020",2.371
United States,USA,"Apr 3, 2020",2.465
United States,USA,"Apr 4, 2020",2.575
United States,USA,"Apr 5, 2020",2.723
United States,USA,"Apr 6, 2020",2.857
United States,USA,"Apr 7, 2020",2.985
United States,USA,"Apr 8, 2020",3.233
United States,USA,"Apr 9, 2020",3.429
United States,USA,"Apr 10, 2020",3.581
United States,USA,"Apr 11, 2020",3.744
United States,USA,"Apr 12, 2020",3.889
United States,USA,"Apr 13, 2020",3.965
United States,USA,"Apr 14, 2020",4.059
United States,USA,"Apr 15, 2020",4.275
United States,USA,"Apr 16, 2020",4.844
United States,USA,"Apr 17, 2020",4.958
United States,USA,"Apr 18, 2020",5.277
United States,USA,"Apr 19, 2020",5.293
United States,USA,"Apr 20, 2020",5.355
