Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Total confirmed cases of COVID-19 (cases)
Vietnam,VNM,"Jan 13, 2020",0,0
Vietnam,VNM,"Jan 14, 2020",0,0
Vietnam,VNM,"Jan 15, 2020",0,0
Vietnam,VNM,"Jan 16, 2020",0,0
Vietnam,VNM,"Jan 17, 2020",0,0
Vietnam,VNM,"Jan 18, 2020",0,0
Vietnam,VNM,"Jan 19, 2020",0,0
Vietnam,VNM,"Jan 20, 2020",0,0
Vietnam,VNM,"Jan 21, 2020",0,0
Vietnam,VNM,"Jan 22, 2020",0,0
Vietnam,VNM,"Jan 23, 2020",0,0
Vietnam,VNM,"Jan 24, 2020",0,2
Vietnam,VNM,"Jan 25, 2020",0,2
Vietnam,VNM,"Jan 26, 2020",0,2
Vietnam,VNM,"Jan 27, 2020",0,2
Vietnam,VNM,"Jan 28, 2020",0,2
Vietnam,VNM,"Jan 29, 2020",0,2
Vietnam,VNM,"Jan 30, 2020",0,2
Vietnam,VNM,"Jan 31, 2020",0,5
Vietnam,VNM,"Feb 1, 2020",0,5
Vietnam,VNM,"Feb 2, 2020",0,7
Vietnam,VNM,"Feb 3, 2020",0,8
Vietnam,VNM,"Feb 4, 2020",0,9
Vietnam,VNM,"Feb 5, 2020",0,10
Vietnam,VNM,"Feb 6, 2020",0,10
Vietnam,VNM,"Feb 7, 2020",0,12
Vietnam,VNM,"Feb 8, 2020",0,13
Vietnam,VNM,"Feb 9, 2020",0,14
Vietnam,VNM,"Feb 10, 2020",0,14
Vietnam,VNM,"Feb 11, 2020",0,15
Vietnam,VNM,"Feb 12, 2020",0,15
Vietnam,VNM,"Feb 13, 2020",0,16
Vietnam,VNM,"Feb 14, 2020",0,16
Vietnam,VNM,"Feb 15, 2020",0,16
Vietnam,VNM,"Feb 16, 2020",0,16
Vietnam,VNM,"Feb 17, 2020",0,16
Vietnam,VNM,"Feb 18, 2020",0,16
Vietnam,VNM,"Feb 19, 2020",0,16
Vietnam,VNM,"Feb 20, 2020",0,16
Vietnam,VNM,"Feb 21, 2020",0,16
Vietnam,VNM,"Feb 22, 2020",0,16
Vietnam,VNM,"Feb 23, 2020",0,16
Vietnam,VNM,"Feb 24, 2020",0,16
Vietnam,VNM,"Feb 25, 2020",0,16
Vietnam,VNM,"Feb 26, 2020",0,16
Vietnam,VNM,"Feb 27, 2020",0,16
Vietnam,VNM,"Feb 28, 2020",0,16
Vietnam,VNM,"Feb 29, 2020",0,16
Vietnam,VNM,"Mar 1, 2020",0,16
Vietnam,VNM,"Mar 2, 2020",0,16
Vietnam,VNM,"Mar 7, 2020",0,17
Vietnam,VNM,"Mar 8, 2020",0,21
Vietnam,VNM,"Mar 9, 2020",0,30
Vietnam,VNM,"Mar 10, 2020",0,34
Vietnam,VNM,"Mar 11, 2020",0,38
Vietnam,VNM,"Mar 12, 2020",0,39
Vietnam,VNM,"Mar 13, 2020",0,44
Vietnam,VNM,"Mar 14, 2020",0,53
Vietnam,VNM,"Mar 15, 2020",0,53
Vietnam,VNM,"Mar 16, 2020",0,57
Vietnam,VNM,"Mar 17, 2020",0,61
Vietnam,VNM,"Mar 18, 2020",0,68
Vietnam,VNM,"Mar 19, 2020",0,76
Vietnam,VNM,"Mar 20, 2020",0,87
Vietnam,VNM,"Mar 21, 2020",0,88
Vietnam,VNM,"Mar 22, 2020",0,95
Vietnam,VNM,"Mar 23, 2020",0,121
Vietnam,VNM,"Mar 24, 2020",0,132
